"Source","RelPath","DB","Name","Ext","SizeBytes","Category","Status","Note","Coverage"
"INSTALL","Datai\ARCH\!!kk_arch.srw","ARCH","!!kk_arch.srw","srw","21414","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_arch.tbu","ARCH","!!kk_arch.tbu","tbu","157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_D_arch.hdr","ARCH","!!kk_D_arch.hdr","hdr","1","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_D_arch.pft","ARCH","!!kk_D_arch.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_D_arch.srw","ARCH","!!kk_D_arch.srw","srw","1028","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_D_arch.tbu","ARCH","!!kk_D_arch.tbu","tbu","157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_K_arch.hdr","ARCH","!!kk_K_arch.hdr","hdr","1","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_K_arch.pft","ARCH","!!kk_K_arch.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_K_arch.srw","ARCH","!!kk_K_arch.srw","srw","2640","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_K_arch.tbu","ARCH","!!kk_K_arch.tbu","tbu","157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_O_arch.hdr","ARCH","!!kk_O_arch.hdr","hdr","1","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_O_arch.pft","ARCH","!!kk_O_arch.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_O_arch.srw","ARCH","!!kk_O_arch.srw","srw","658","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_O_arch.tbu","ARCH","!!kk_O_arch.tbu","tbu","157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_o_mhr1.pft","ARCH","!!kk_o_mhr1.pft","pft","580","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_o_mhr2.pft","ARCH","!!kk_o_mhr2.pft","pft","534","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_o_mhr3.pft","ARCH","!!kk_o_mhr3.pft","pft","201","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_ob_arch.hdr","ARCH","!!kk_ob_arch.hdr","hdr","1","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_ob_arch.pft","ARCH","!!kk_ob_arch.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_ob_arch.srw","ARCH","!!kk_ob_arch.srw","srw","259","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_ob_arch.tbu","ARCH","!!kk_ob_arch.tbu","tbu","157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_obmh_arch.hdr","ARCH","!!kk_obmh_arch.hdr","hdr","1","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_obmh_arch.pft","ARCH","!!kk_obmh_arch.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_obmh_arch.srw","ARCH","!!kk_obmh_arch.srw","srw","304","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_obmh_arch.tbu","ARCH","!!kk_obmh_arch.tbu","tbu","157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_S_arch.hdr","ARCH","!!kk_S_arch.hdr","hdr","1","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_S_arch.pft","ARCH","!!kk_S_arch.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_S_arch.srw","ARCH","!!kk_S_arch.srw","srw","467","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_S_arch.tbu","ARCH","!!kk_S_arch.tbu","tbu","157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_Sk_arch.hdr","ARCH","!!kk_Sk_arch.hdr","hdr","1","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_Sk_arch.pft","ARCH","!!kk_Sk_arch.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_Sk_arch.srw","ARCH","!!kk_Sk_arch.srw","srw","830","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_Sk_arch.tbu","ARCH","!!kk_Sk_arch.tbu","tbu","157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_TK_arch.hdr","ARCH","!!kk_TK_arch.hdr","hdr","1","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_TK_arch.pft","ARCH","!!kk_TK_arch.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_TK_arch.srw","ARCH","!!kk_TK_arch.srw","srw","410","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk_TK_arch.tbu","ARCH","!!kk_TK_arch.tbu","tbu","157","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk0shp_arch.pft","ARCH","!!kk0shp_arch.pft","pft","390","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk1bo_arch.pft","ARCH","!!kk1bo_arch.pft","pft","3632","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk1bo_arch_H.pft","ARCH","!!kk1bo_arch_H.pft","pft","3623","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk1bop_arch.pft","ARCH","!!kk1bop_arch.pft","pft","411","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk2udk_arch.pft","ARCH","!!kk2udk_arch.pft","pft","1416","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk2udk_arch_H.pft","ARCH","!!kk2udk_arch_H.pft","pft","1339","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk2udk_H.pft","ARCH","!!kk2udk_H.pft","pft","3505","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk3prk_arch.pft","ARCH","!!kk3prk_arch.pft","pft","1432","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk3prk_arch_H.pft","ARCH","!!kk3prk_arch_H.pft","pft","1406","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!KK4ANN.PFT","ARCH","!!KK4ANN.PFT","pft","219","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk7ex_arch.pft","ARCH","!!kk7ex_arch.pft","pft","1480","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kk8f_arch.pft","ARCH","!!kk8f_arch.pft","pft","2181","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkf_arch.pft","ARCH","!!kkf_arch.pft","pft","2","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkf_arch.srw","ARCH","!!kkf_arch.srw","srw","409","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkf_arch.tbu","ARCH","!!kkf_arch.tbu","tbu","142","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!KKIMH.PFT","ARCH","!!KKIMH.PFT","pft","262","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkss.pft","ARCH","!!kkss.pft","pft","155","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkzd.pft","ARCH","!!kkzd.pft","pft","7086","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkzd_t.pft","ARCH","!!kkzd_t.pft","pft","96","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkzs.pft","ARCH","!!kkzs.pft","pft","3745","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkzsk.pft","ARCH","!!kkzsk.pft","pft","1192","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkzsk_t.pft","ARCH","!!kkzsk_t.pft","pft","98","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!!kkzTk.pft","ARCH","!!kkzTk.pft","pft","761","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!101.PFT","ARCH","!101.PFT","pft","312","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!102.PFT","ARCH","!102.PFT","pft","183","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!11S.PFT","ARCH","!11S.PFT","pft","95","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!19.PFT","ARCH","!19.PFT","pft","283","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!200.PFT","ARCH","!200.PFT","pft","62","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!210D.PFT","ARCH","!210D.PFT","pft","91","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!330n.pft","ARCH","!330n.pft","pft","350","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!488movt_arch.pft","ARCH","!488movt_arch.pft","pft","7064","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!488n.pft","ARCH","!488n.pft","pft","350","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!702.PFT","ARCH","!702.PFT","pft","106","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!900.PFT","ARCH","!900.PFT","pft","361","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!903.PFT","ARCH","!903.PFT","pft","559","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!907.PFT","ARCH","!907.PFT","pft","62","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!910.PFT","ARCH","!910.PFT","pft","4510","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!amovf_arch.pft","ARCH","!amovf_arch.pft","pft","4853","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!amovi_arch.pft","ARCH","!amovi_arch.pft","pft","8339","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!amovmr_arch.pft","ARCH","!amovmr_arch.pft","pft","270","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!amovog1_arch.pft","ARCH","!amovog1_arch.pft","pft","3485","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!amovog2_arch.pft","ARCH","!amovog2_arch.pft","pft","3234","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!amovog3_arch.pft","ARCH","!amovog3_arch.pft","pft","2958","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!amovu_arch.pft","ARCH","!amovu_arch.pft","pft","2213","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODC.PFT","ARCH","!DMODC.PFT","pft","15","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODCOL.PFT","ARCH","!DMODCOL.PFT","pft","131","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODGEO.PFT","ARCH","!DMODGEO.PFT","pft","12","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODHD.PFT","ARCH","!DMODHD.PFT","pft","195","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODJZ.PFT","ARCH","!DMODJZ.PFT","pft","18","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODK.PFT","ARCH","!DMODK.PFT","pft","143","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODMHR.PFT","ARCH","!DMODMHR.PFT","pft","6","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!dmodmi.pft","ARCH","!dmodmi.pft","pft","211","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODO.PFT","ARCH","!DMODO.PFT","pft","68","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODRIN.PFT","ARCH","!DMODRIN.PFT","pft","10","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODS.PFT","ARCH","!DMODS.PFT","pft","11","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODT.PFT","ARCH","!DMODT.PFT","pft","1031","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!DMODUZ.PFT","ARCH","!DMODUZ.PFT","pft","13","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!F8AVT.PFT","ARCH","!F8AVT.PFT","pft","3964","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!F8COL.PFT","ARCH","!F8COL.PFT","pft","1387","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!F8ORG.PFT","ARCH","!F8ORG.PFT","pft","151","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!F8P.PFT","ARCH","!F8P.PFT","pft","577","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!F8SUB.PFT","ARCH","!F8SUB.PFT","pft","150","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!F8TIT.PFT","ARCH","!F8TIT.PFT","pft","5612","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!Imov210_arch.pft","ARCH","!Imov210_arch.pft","pft","867","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!Imov461.pft","ARCH","!Imov461.pft","pft","130","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!mmovf_arch.pft","ARCH","!mmovf_arch.pft","pft","440","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!mmovk_arch.pft","ARCH","!mmovk_arch.pft","pft","392","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!pmovt_arch_421.pft","ARCH","!pmovt_arch_421.pft","pft","3268","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!pmovt_arch_422.pft","ARCH","!pmovt_arch_422.pft","pft","3394","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!pmovy_arch.pft","ARCH","!pmovy_arch.pft","pft","1052","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!pzmov.pft","ARCH","!pzmov.pft","pft","2285","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!pzmov_arch.pft","ARCH","!pzmov_arch.pft","pft","1379","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!SCNT1.PFT","ARCH","!SCNT1.PFT","pft","4123","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!scnt11.pft","ARCH","!scnt11.pft","pft","131","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\ARCH\!scnt13.pft","ARCH","!scnt13.pft","pft","57","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
